originregion_id,originregion_name,destinationregion_id,destinationregion_name,origin_iso,origin_name,destination_iso,destination_name,regionflow_2003,regionflow_2004,regionflow_2005,regionflow_2006,regionflow_2007,regionflow_2008,regionflow_2009,regionflow_2010,regionflow_2011,regionflow_2012,regionflow_2013,regionflow_2014,countryflow_2003,countryflow_2004,countryflow_2005,countryflow_2006,countryflow_2007,countryflow_2008,countryflow_2009,countryflow_2010,countryflow_2011,countryflow_2012,countryflow_2013,countryflow_2014
4,State Colleges,1,Research Universities,DAR,Darton State College,GRU,Georgia Regents University,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,4,4,1,2,4,2,1,6,2,1,5,6
4,State Colleges,4,State Colleges,GPC,Georgia Perimeter College,ABC,Abraham Baldwin Agricultural College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,5,7,4,7,5,13,5,10,6,7,9,6
1,Research Universities,1,Research Universities,GRU,Georgia Regents University,AUG,Augusta State University,535,591,544,522,566,504,573,509,533,509,457,447,0,0,0,0,1,0,0,0,0,0,0,0
3,State Universities,4,State Colleges,CSC,Clayton State University,SGC,South Georgia College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,0,0,0,0,0,1,1,1,0,0
4,State Colleges,4,State Colleges,EGC,East Georgia State College,WAY,Waycross College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,2,2,1,2,2,0,0,0,0,0,0
1,Research Universities,3,State Universities,UGA,University of Georgia,GSW,Georgia Southwestern State University,436,407,418,376,360,378,409,384,369,436,388,333,8,5,6,13,4,11,13,8,8,14,7,5
3,State Universities,3,State Universities,CSC,Clayton State University,SPS,Southern Polytechnic State University,691,801,890,788,844,859,880,964,938,1023,728,557,8,9,7,9,7,11,9,10,11,5,12,12
4,State Colleges,2,Comprehensive Universities,MAC,Macon State College,GSC,Georgia Southern University,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,15,23,41,23,23,30,34,30,24,25,4,0
1,Research Universities,4,State Colleges,GSU,Georgia State University,EGC,East Georgia State College,409,451,427,403,456,524,640,626,671,612,536,604,2,0,0,0,1,1,3,1,1,0,6,0
3,State Universities,3,State Universities,GCM,Georgia College & State University,ALS,Albany State University,691,801,890,788,844,859,880,964,938,1023,728,557,0,0,0,0,2,1,0,0,0,0,1,0
4,State Colleges,4,State Colleges,GHC,Georgia Highlands College,SGSC,South Georgia State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,0,0,0,0,3
2,Comprehensive Universities,4,State Colleges,KEN,Kennesaw State University,GHC,Georgia Highlands College,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,49,54,66,67,91,87,104,80,98,114,106,84
4,State Colleges,4,State Colleges,MGSC,Middle Georgia State College,BAN,Bainbridge State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,1,2,1,3,4,2,2,2,0,1,2
1,Research Universities,1,Research Universities,UGA,University of Georgia,AUG,Augusta State University,535,591,544,522,566,504,573,509,533,509,457,447,21,24,12,29,21,18,22,12,16,12,8,0
3,State Universities,3,State Universities,CSC,Clayton State University,CSU,Columbus State University,691,801,890,788,844,859,880,964,938,1023,728,557,4,6,8,8,6,9,6,6,5,8,2,14
4,State Colleges,3,State Universities,ABC,Abraham Baldwin Agricultural College,NGC,North Georgia College & State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,6,1,3,3,2,3,8,5,6,5,1,0
4,State Colleges,4,State Colleges,DAL,Dalton State College,MGSC,Middle Georgia State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,0,0,0,0,3
4,State Colleges,1,Research Universities,DAR,Darton State College,GIT,Georgia Institute of Technology,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,2,3,1,4,3,3,2,5,7,5,4,5
4,State Colleges,4,State Colleges,MID,Middle Georgia College,GGC,Georgia Gwinnett College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,2,1,5,5,17,3,0
3,State Universities,4,State Colleges,GCM,Georgia College & State University,EGC,East Georgia State College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,1,3,1,2,1,0,3,4,3,0,2,2
2,Comprehensive Universities,4,State Colleges,KEN,Kennesaw State University,AMC,Atlanta Metropolitan State College,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,1,2,2,1,2,0,1,2,5,3,9,4
4,State Colleges,4,State Colleges,DAR,Darton State College,MAC,Macon State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,8,7,12,13,12,12,9,15,19,30,12,0
5,Out-of-System,4,State Colleges,OUT,Non-USG Institutions,GHC,Georgia Highlands College,4945,5397,5258,5420,6058,6228,7642,7955,8421,7660,6700,7022,330,369,433,378,493,523,626,593,651,715,511,522
4,State Colleges,4,State Colleges,AMC,Atlanta Metropolitan State College,GHC,Georgia Highlands College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,0,0,1,0,0,1,0,0,6,3,5
4,State Colleges,1,Research Universities,SGC,South Georgia College,GSU,Georgia State University,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,4,2,3,6,4,3,0,3,4,7,1,0
4,State Colleges,3,State Universities,ABC,Abraham Baldwin Agricultural College,FVS,Fort Valley State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,4,1,6,5,4,4,8,4,4,3,3,2
4,State Colleges,1,Research Universities,MGSC,Middle Georgia State College,GSU,Georgia State University,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,6,9,7,20,16,20,22,24,15,15,12,20
4,State Colleges,3,State Universities,MAC,Macon State College,GAN,Gainesville State College,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,7,7,1,7,5,7,7,4,14,7,2,0
4,State Colleges,1,Research Universities,MGSC,Middle Georgia State College,UGA,University of Georgia,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,39,28,36,28,28,37,28,20,18,21,16,4
3,State Universities,4,State Colleges,SSU,Savannah State University,BAN,Bainbridge State College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,1,1,1,0,0,0,1,0,2,2
3,State Universities,1,Research Universities,GCM,Georgia College & State University,GSU,Georgia State University,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,32,31,25,34,57,37,59,43,39,37,36,47
2,Comprehensive Universities,1,Research Universities,VSU,Valdosta State University,GRU,Georgia Regents University,728,750,761,875,902,923,976,965,1101,1069,996,949,9,12,12,2,5,2,6,2,1,2,10,10
4,State Colleges,1,Research Universities,EGC,East Georgia State College,GIT,Georgia Institute of Technology,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,1,0,1,1,0,1,1,0,1,0,1,1
1,Research Universities,2,Comprehensive Universities,AUG,Augusta State University,KEN,Kennesaw State University,457,438,425,401,353,377,397,398,369,403,352,335,7,12,7,7,12,11,13,19,8,21,8,0
3,State Universities,1,Research Universities,GSW,Georgia Southwestern State University,GSU,Georgia State University,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,6,6,3,8,5,12,9,4,10,7,9,5
4,State Colleges,1,Research Universities,GGC,Georgia Gwinnett College,GIT,Georgia Institute of Technology,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,0,0,0,0,0,0,0,0,0,0,13,29
1,Research Universities,3,State Universities,GSU,Georgia State University,FVS,Fort Valley State University,436,407,418,376,360,378,409,384,369,436,388,333,3,3,2,0,1,1,2,3,4,4,3,1
4,State Colleges,3,State Universities,CCG,College of Coastal Georgia,FVS,Fort Valley State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,1,0,0,2,0,1,0,0,4,1,0,1
3,State Universities,4,State Colleges,GSW,Georgia Southwestern State University,WAY,Waycross College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,0,0,1,0,1,0,1,0,0,0
4,State Colleges,3,State Universities,DAL,Dalton State College,AAS,Armstrong Atlantic State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,3,3,2,3,3,4,2,4,2,5,3,3
4,State Colleges,4,State Colleges,SGSC,South Georgia State College,AMC,Atlanta Metropolitan State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,1,0,0,3,1,2,1,3,6,6,11
3,State Universities,4,State Colleges,NGC,North Georgia College & State University,GDN,Gordon State College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,2,3,2,0,2,3,3,1,2,3,1,0
3,State Universities,3,State Universities,CSC,Clayton State University,UNGA,University of North Georgia,691,801,890,788,844,859,880,964,938,1023,728,557,0,0,0,0,0,0,0,0,0,0,4,4
4,State Colleges,4,State Colleges,GPC,Georgia Perimeter College,MAC,Macon State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,7,13,13,21,19,18,28,36,21,16,9,0
4,State Colleges,3,State Universities,EGC,East Georgia State College,NGC,North Georgia College & State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,1,1,0,0,0,1,0,1,2,1,0
3,State Universities,1,Research Universities,NGC,North Georgia College & State University,GIT,Georgia Institute of Technology,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,6,11,6,14,7,12,14,8,16,21,2,0
4,State Colleges,2,Comprehensive Universities,AMC,Atlanta Metropolitan State College,GSC,Georgia Southern University,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,6,2,2,4,3,6,2,1,2,4,5,9
4,State Colleges,3,State Universities,CCG,College of Coastal Georgia,SSU,Savannah State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,3,3,1,6,2,4,3,2,4,3,7
4,State Colleges,1,Research Universities,ABC,Abraham Baldwin Agricultural College,UGA,University of Georgia,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,70,62,66,84,71,72,81,53,62,59,46,59
4,State Colleges,3,State Universities,ABC,Abraham Baldwin Agricultural College,GAN,Gainesville State College,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,13,12,12,16,19,14,30,20,20,9,4,0
4,State Colleges,3,State Universities,GHC,Georgia Highlands College,FVS,Fort Valley State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,0,0,0,0,0,1,0,1,1,1,1
4,State Colleges,3,State Universities,GDN,Gordon State College,GSW,Georgia Southwestern State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,6,7,13,9,5,7,6,5,4,3,3,4
3,State Universities,2,Comprehensive Universities,UNGA,University of North Georgia,KEN,Kennesaw State University,582,576,679,635,613,675,718,750,897,853,685,665,33,23,23,22,31,33,27,26,47,48,46,80
4,State Colleges,3,State Universities,GHC,Georgia Highlands College,NGC,North Georgia College & State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,15,13,5,9,6,6,6,9,11,13,0,0
2,Comprehensive Universities,3,State Universities,GSC,Georgia Southern University,NGC,North Georgia College & State University,550,601,590,596,633,639,702,707,658,775,750,647,9,4,13,8,8,8,12,7,3,15,4,0
3,State Universities,2,Comprehensive Universities,NGC,North Georgia College & State University,UWG,University of West Georgia,582,576,679,635,613,675,718,750,897,853,685,665,9,5,11,10,10,6,8,5,4,17,3,0
3,State Universities,2,Comprehensive Universities,SPS,Southern Polytechnic State University,KEN,Kennesaw State University,582,576,679,635,613,675,718,750,897,853,685,665,80,70,78,73,58,61,66,60,66,70,50,37
4,State Colleges,4,State Colleges,MAC,Macon State College,CCG,College of Coastal Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,1,2,1,2,1,4,2,2,2,0,0
4,State Colleges,4,State Colleges,SGSC,South Georgia State College,GPC,Georgia Perimeter College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,6,11,5,9,6,10,11,14,15,23,20,26
3,State Universities,4,State Colleges,GCM,Georgia College & State University,CCG,College of Coastal Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,2,2,0,1,0,2,0,6,4,5,1,3
4,State Colleges,3,State Universities,BAN,Bainbridge State College,CSC,Clayton State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,0,1,0,1,2,0,1,0,0,2,2
3,State Universities,3,State Universities,CSC,Clayton State University,GCM,Georgia College & State University,691,801,890,788,844,859,880,964,938,1023,728,557,3,4,4,3,4,3,2,4,6,3,3,0
4,State Colleges,4,State Colleges,GHC,Georgia Highlands College,GGC,Georgia Gwinnett College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,1,2,2,5,5,2,2
4,State Colleges,3,State Universities,SGC,South Georgia College,AAS,Armstrong Atlantic State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,11,10,10,7,10,10,16,6,13,4,1,0
3,State Universities,3,State Universities,UNGA,University of North Georgia,CSC,Clayton State University,691,801,890,788,844,859,880,964,938,1023,728,557,5,7,10,6,4,2,2,7,4,3,6,6
4,State Colleges,3,State Universities,MGSC,Middle Georgia State College,CSC,Clayton State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,5,7,6,11,7,12,18,14,24,15,10,25
4,State Colleges,1,Research Universities,DAL,Dalton State College,GRU,Georgia Regents University,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,1,1,3,1,1,5,4,1,1,4,0,1
3,State Universities,4,State Colleges,AAS,Armstrong Atlantic State University,GPC,Georgia Perimeter College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,13,15,12,9,10,16,19,20,21,18,11,16
4,State Colleges,3,State Universities,DAL,Dalton State College,NGC,North Georgia College & State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,10,6,9,5,5,7,12,14,10,16,3,0
4,State Colleges,4,State Colleges,SGSC,South Georgia State College,GDN,Gordon State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,2,1,3,1,4,2,2,2,1,3,1
4,State Colleges,3,State Universities,MAC,Macon State College,CSC,Clayton State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,9,14,10,15,9,13,4,13,13,12,7,0
3,State Universities,3,State Universities,GSW,Georgia Southwestern State University,ALS,Albany State University,691,801,890,788,844,859,880,964,938,1023,728,557,9,7,12,9,7,11,9,6,6,2,13,2
3,State Universities,1,Research Universities,ALS,Albany State University,AUG,Augusta State University,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,3,3,7,1,6,3,6,5,9,3,1,0
2,Comprehensive Universities,4,State Colleges,UWG,University of West Georgia,WAY,Waycross College,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,0,0,1,1,0,1,0,0,1,0,0,0
4,State Colleges,1,Research Universities,MGSC,Middle Georgia State College,GRU,Georgia Regents University,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,2,7,4,3,2,2,5,1,1,3,3,8
3,State Universities,4,State Colleges,GSW,Georgia Southwestern State University,BAN,Bainbridge State College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,2,1,1,4,4,4,3,2,2,4,4,3
3,State Universities,2,Comprehensive Universities,CSU,Columbus State University,GSC,Georgia Southern University,582,576,679,635,613,675,718,750,897,853,685,665,8,8,10,15,11,7,8,10,18,12,12,9
3,State Universities,3,State Universities,SPS,Southern Polytechnic State University,CSU,Columbus State University,691,801,890,788,844,859,880,964,938,1023,728,557,5,3,0,0,1,1,1,2,3,3,1,3
4,State Colleges,4,State Colleges,MAC,Macon State College,WAY,Waycross College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,1,3,1,0,1,0,0,0
3,State Universities,3,State Universities,GCM,Georgia College & State University,SPS,Southern Polytechnic State University,691,801,890,788,844,859,880,964,938,1023,728,557,3,5,2,0,2,5,2,2,1,10,8,3
2,Comprehensive Universities,3,State Universities,UWG,University of West Georgia,GAN,Gainesville State College,550,601,590,596,633,639,702,707,658,775,750,647,24,30,14,27,27,20,18,27,18,22,4,0
5,Out-of-System,4,State Colleges,OUT,Non-USG Institutions,DAR,Darton State College,4945,5397,5258,5420,6058,6228,7642,7955,8421,7660,6700,7022,223,215,305,352,322,406,619,563,718,874,877,832
4,State Colleges,4,State Colleges,SGSC,South Georgia State College,GHC,Georgia Highlands College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,2,0,2,1,4,0,3,0,4,2,6
4,State Colleges,1,Research Universities,EGC,East Georgia State College,GSU,Georgia State University,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,2,2,3,2,0,4,6,2,5,8,9,16
4,State Colleges,4,State Colleges,MID,Middle Georgia College,ABC,Abraham Baldwin Agricultural College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,5,8,7,14,2,8,4,11,5,8,3,0
3,State Universities,4,State Colleges,GCM,Georgia College & State University,MGSC,Middle Georgia State College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,0,0,0,0,0,0,0,0,8,29
4,State Colleges,4,State Colleges,AMC,Atlanta Metropolitan State College,EGC,East Georgia State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,1,0,0,1,0,0,1,0,0,2,4
2,Comprehensive Universities,4,State Colleges,KEN,Kennesaw State University,MID,Middle Georgia College,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,0,0,2,2,3,6,3,6,5,5,6,0
2,Comprehensive Universities,2,Comprehensive Universities,KEN,Kennesaw State University,VSU,Valdosta State University,340,409,380,422,399,428,428,429,531,485,477,496,7,9,6,5,11,14,9,6,15,9,9,18
3,State Universities,4,State Colleges,GSW,Georgia Southwestern State University,MID,Middle Georgia College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,4,6,2,5,3,1,4,4,2,0,1,0
3,State Universities,4,State Colleges,GSW,Georgia Southwestern State University,DAR,Darton State College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,45,31,40,57,67,52,54,58,49,36,52,43
4,State Colleges,4,State Colleges,CCG,College of Coastal Georgia,DAR,Darton State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,6,1,4,2,6,6,2,6,9,6,7,8
2,Comprehensive Universities,1,Research Universities,VSU,Valdosta State University,UGA,University of Georgia,728,750,761,875,902,923,976,965,1101,1069,996,949,42,48,49,59,62,69,70,54,76,60,60,54
3,State Universities,1,Research Universities,FVS,Fort Valley State University,GSU,Georgia State University,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,13,7,20,10,11,10,20,26,35,19,26,21
3,State Universities,1,Research Universities,SPS,Southern Polytechnic State University,GSU,Georgia State University,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,20,19,22,20,21,17,24,30,24,21,31,18
2,Comprehensive Universities,4,State Colleges,KEN,Kennesaw State University,WAY,Waycross College,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,1,0,0,0,0,0,0,1,0,0,0,0
4,State Colleges,4,State Colleges,GGC,Georgia Gwinnett College,MGSC,Middle Georgia State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,0,0,0,5,4
2,Comprehensive Universities,1,Research Universities,KEN,Kennesaw State University,GRU,Georgia Regents University,728,750,761,875,902,923,976,965,1101,1069,996,949,4,6,8,5,6,6,3,5,3,3,14,12
4,State Colleges,4,State Colleges,BAN,Bainbridge State College,MGSC,Middle Georgia State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,0,0,0,3,0
4,State Colleges,4,State Colleges,DAL,Dalton State College,GDN,Gordon State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,0,1,0,1,1,0,0,2,0,0,0
4,State Colleges,4,State Colleges,MAC,Macon State College,GHC,Georgia Highlands College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,2,0,5,2,1,2,1,0,2,0
4,State Colleges,1,Research Universities,GPC,Georgia Perimeter College,GRU,Georgia Regents University,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,27,16,21,31,23,20,14,17,16,17,34,37
3,State Universities,4,State Colleges,UNGA,University of North Georgia,GHC,Georgia Highlands College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,3,4,5,0,3,9,7,8,3,8,6,11
3,State Universities,4,State Colleges,SPS,Southern Polytechnic State University,AMC,Atlanta Metropolitan State College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,2,3,0,1,0,1,3,1,1,3,2,3
4,State Colleges,4,State Colleges,WAY,Waycross College,AMC,Atlanta Metropolitan State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,2,0,0,1,0,0,0,0,0,0
4,State Colleges,4,State Colleges,EGC,East Georgia State College,DAL,Dalton State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,2,2,0,0,0,0,0,0
4,State Colleges,3,State Universities,EGC,East Georgia State College,GSW,Georgia Southwestern State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,4,0,2,2,2,9,9,8,9,2,6,4
3,State Universities,3,State Universities,ALS,Albany State University,GAN,Gainesville State College,691,801,890,788,844,859,880,964,938,1023,728,557,1,1,0,0,2,0,3,2,1,1,0,0
3,State Universities,1,Research Universities,GCM,Georgia College & State University,GRU,Georgia Regents University,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,9,7,9,2,3,5,0,5,1,8,13,13
4,State Colleges,4,State Colleges,SGSC,South Georgia State College,MAC,Macon State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,7,4,6,3,3,5,4,9,7,6,0
2,Comprehensive Universities,4,State Colleges,VSU,Valdosta State University,MGSC,Middle Georgia State College,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,0,0,0,0,0,0,0,0,0,0,28,32
3,State Universities,3,State Universities,FVS,Fort Valley State University,UNGA,University of North Georgia,691,801,890,788,844,859,880,964,938,1023,728,557,0,0,0,0,0,0,0,0,0,0,0,2
1,Research Universities,4,State Colleges,GSU,Georgia State University,GHC,Georgia Highlands College,409,451,427,403,456,524,640,626,671,612,536,604,5,4,5,11,4,8,12,7,7,7,18,11
4,State Colleges,1,Research Universities,CCG,College of Coastal Georgia,AUG,Augusta State University,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,2,1,3,3,2,1,3,2,1,4,2,0
3,State Universities,4,State Colleges,SPS,Southern Polytechnic State University,BAN,Bainbridge State College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,0,0,0,0,0,0,0,0,0,0
3,State Universities,3,State Universities,GSW,Georgia Southwestern State University,NGC,North Georgia College & State University,691,801,890,788,844,859,880,964,938,1023,728,557,1,0,2,0,1,0,1,1,2,2,1,0
4,State Colleges,4,State Colleges,GPC,Georgia Perimeter College,SGSC,South Georgia State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,0,0,0,5,1
4,State Colleges,4,State Colleges,AMC,Atlanta Metropolitan State College,WAY,Waycross College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,1,0,1,2,0,0,0,0
4,State Colleges,3,State Universities,CCG,College of Coastal Georgia,GAN,Gainesville State College,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,10,3,5,6,10,3,6,6,2,6,2,0
3,State Universities,4,State Colleges,UNGA,University of North Georgia,ABC,Abraham Baldwin Agricultural College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,1,0,0,1,3,2,0,2,0,2,0,3
4,State Colleges,4,State Colleges,EGC,East Georgia State College,AMC,Atlanta Metropolitan State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,3,5,0,0,0,0,1,2,2,8,7,3
4,State Colleges,3,State Universities,MAC,Macon State College,SSU,Savannah State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,1,3,2,1,3,4,2,0,2,0,0
4,State Colleges,4,State Colleges,GDN,Gordon State College,MAC,Macon State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,55,30,42,53,58,42,45,51,43,50,19,0
4,State Colleges,4,State Colleges,CCG,College of Coastal Georgia,AMC,Atlanta Metropolitan State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,0,1,1,1,0,1,2,0,2,1,0
4,State Colleges,4,State Colleges,EGC,East Georgia State College,GHC,Georgia Highlands College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,1,2,1,2,2,2,2,7,6,4,3
2,Comprehensive Universities,1,Research Universities,UWG,University of West Georgia,UGA,University of Georgia,728,750,761,875,902,923,976,965,1101,1069,996,949,35,39,32,42,37,29,48,47,41,33,36,43
4,State Colleges,4,State Colleges,ABC,Abraham Baldwin Agricultural College,BAN,Bainbridge State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,2,5,4,12,13,8,10,12,14,11,5,9
2,Comprehensive Universities,3,State Universities,GSC,Georgia Southern University,GCM,Georgia College & State University,550,601,590,596,633,639,702,707,658,775,750,647,12,10,13,18,10,12,12,15,5,18,15,9
4,State Colleges,2,Comprehensive Universities,MGSC,Middle Georgia State College,UWG,University of West Georgia,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,10,5,9,5,9,19,14,18,14,9,10,2
4,State Colleges,4,State Colleges,ABC,Abraham Baldwin Agricultural College,WAY,Waycross College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,2,3,3,1,2,0,12,11,2,2,0,0
2,Comprehensive Universities,3,State Universities,UWG,University of West Georgia,CSU,Columbus State University,550,601,590,596,633,639,702,707,658,775,750,647,14,10,8,10,9,4,11,9,4,12,12,14
4,State Colleges,1,Research Universities,BAN,Bainbridge State College,GSU,Georgia State University,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,0,1,3,3,2,3,3,3,1,3,2,2
4,State Colleges,3,State Universities,DAR,Darton State College,GSW,Georgia Southwestern State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,96,89,74,79,99,85,102,127,97,114,95,82
3,State Universities,4,State Colleges,AAS,Armstrong Atlantic State University,MAC,Macon State College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,4,6,7,9,7,6,8,6,5,6,4,0
4,State Colleges,3,State Universities,DAL,Dalton State College,CSU,Columbus State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,2,0,3,1,3,3,3,1,2,1,4,3
3,State Universities,1,Research Universities,GAN,Gainesville State College,UGA,University of Georgia,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,174,322,435,417,437,454,569,520,525,445,276,0
4,State Colleges,2,Comprehensive Universities,MAC,Macon State College,VSU,Valdosta State University,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,19,25,18,18,12,20,19,22,15,10,6,0
4,State Colleges,3,State Universities,EGC,East Georgia State College,SSU,Savannah State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,1,2,0,2,0,1,4,4,8,9,12
1,Research Universities,1,Research Universities,GRU,Georgia Regents University,GSU,Georgia State University,535,591,544,522,566,504,573,509,533,509,457,447,0,2,2,0,2,2,2,1,0,0,0,0
