originregion_id,originregion_name,destinationregion_id,destinationregion_name,origin_iso,origin_name,destination_iso,destination_name,regionflow_2003,regionflow_2004,regionflow_2005,regionflow_2006,regionflow_2007,regionflow_2008,regionflow_2009,regionflow_2010,regionflow_2011,regionflow_2012,regionflow_2013,regionflow_2014,countryflow_2003,countryflow_2004,countryflow_2005,countryflow_2006,countryflow_2007,countryflow_2008,countryflow_2009,countryflow_2010,countryflow_2011,countryflow_2012,countryflow_2013,countryflow_2014
4,State Colleges,4,State Colleges,GHC,Georgia Highlands,MGSC,Middle Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,0,0,0,2,3
4,State Colleges,3,State Universities,SGC,South Georgia,CSC,Clayton,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,2,3,2,4,2,3,3,2,0,5,0,0
3,State Universities,3,State Universities,CSC,Clayton,AAS,Armstrong Atlantic,691,801,890,788,844,859,880,964,938,1023,728,557,4,3,0,10,6,8,4,1,4,4,3,8
4,State Colleges,3,State Universities,GPC,Georgia Perimeter,GCM,Georgia,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,32,42,48,35,57,46,44,31,32,34,38,30
4,State Colleges,1,Research Universities,GDN,Gordon,AUG,Augusta,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,8,5,8,6,8,6,2,3,1,4,0,0
4,State Colleges,4,State Colleges,DAR,Darton,AMC,Atlanta Metropolitan,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,2,0,2,2,1,1,1,3,8,5,5
1,Research Universities,3,State Universities,AUG,Augusta,FVS,Fort Valley,436,407,418,376,360,378,409,384,369,436,388,333,1,0,1,0,0,0,0,2,1,0,0,0
4,State Colleges,1,Research Universities,EGC,East Georgia,AUG,Augusta,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,17,17,10,18,12,9,12,17,16,16,5,0
4,State Colleges,4,State Colleges,GPC,Georgia Perimeter,DAL,Dalton,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,2,5,4,1,3,1,3,8,4,6,7,6
2,Comprehensive Universities,1,Research Universities,GSC,Georgia Southern,GIT,Georgia Institute of Technology,728,750,761,875,902,923,976,965,1101,1069,996,949,82,79,76,57,87,75,102,107,123,105,64,78
1,Research Universities,4,State Colleges,AUG,Augusta,GHC,Georgia Highlands,409,451,427,403,456,524,640,626,671,612,536,604,0,0,2,1,1,4,0,0,3,2,0,0
4,State Colleges,4,State Colleges,GHC,Georgia Highlands,CCG,College of Coastal Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,2,0,1,0,3,1,1,0,2,1
4,State Colleges,1,Research Universities,BAN,Bainbridge,AUG,Augusta,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,0,0,1,1,0,2,0,1,0,1,0,0
3,State Universities,4,State Colleges,CSU,Columbus,GHC,Georgia Highlands,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,1,0,1,3,0,5,2,4,4,2,8,5
3,State Universities,3,State Universities,NGC,North Georgia,CSU,Columbus,691,801,890,788,844,859,880,964,938,1023,728,557,3,7,9,5,6,3,0,6,3,11,1,0
4,State Colleges,4,State Colleges,GDN,Gordon,AMC,Atlanta Metropolitan,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,5,4,11,12,12,18,14,26,36,40,47,33
3,State Universities,4,State Colleges,SSU,Savannah,EGC,East Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,4,2,3,5,5,6,6,3,0,7,11
4,State Colleges,4,State Colleges,BAN,Bainbridge,DAR,Darton,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,60,59,37,26,32,51,44,52,60,53,54,43
3,State Universities,3,State Universities,GSW,Georgia Southwestern,GAN,Gainesville,691,801,890,788,844,859,880,964,938,1023,728,557,1,5,4,4,6,5,6,8,6,5,2,0
4,State Colleges,3,State Universities,WAY,Waycross,GAN,Gainesville,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,2,1,1,5,1,0,1,0,0,0,0,0
1,Research Universities,4,State Colleges,UGA,University of Georgia,AMC,Atlanta Metropolitan,409,451,427,403,456,524,640,626,671,612,536,604,0,1,1,2,1,1,3,1,2,0,1,1
2,Comprehensive Universities,4,State Colleges,UWG,University of West Georgia,GHC,Georgia Highlands,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,38,37,26,28,21,20,28,36,32,33,51,39
1,Research Universities,3,State Universities,GRU,Georgia Regents,GCM,Georgia,436,407,418,376,360,378,409,384,369,436,388,333,0,1,1,0,1,1,0,0,0,0,0,5
4,State Colleges,2,Comprehensive Universities,CCG,College of Coastal Georgia,KEN,Kennesaw,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,12,5,6,5,7,5,4,12,12,6,5,10
4,State Colleges,4,State Colleges,SGC,South Georgia,MAC,Macon,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,7,4,6,3,3,5,4,9,7,6,0
3,State Universities,4,State Colleges,AAS,Armstrong Atlantic,MGSC,Middle Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,0,0,0,0,0,0,0,0,11,13
4,State Colleges,1,Research Universities,MAC,Macon,GRU,Georgia Regents,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,8,5,5,3,5,3,2,1,0,1,0,0
3,State Universities,1,Research Universities,GSW,Georgia Southwestern,UGA,University of Georgia,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,4,19,8,6,9,6,10,10,4,12,5,8
5,Out-of-System,4,State Colleges,OUT,Non-USG Institutions,GDN,Gordon,4945,5397,5258,5420,6058,6228,7642,7955,8421,7660,6700,7022,172,180,223,201,222,274,346,384,377,262,226,255
3,State Universities,3,State Universities,SPS,Southern Polytechnic,ALS,Albany,691,801,890,788,844,859,880,964,938,1023,728,557,1,1,1,0,0,0,2,0,0,0,0,1
4,State Colleges,3,State Universities,ABC,Abrah. Baldwin Agric.,SSU,Savannah,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,1,2,4,2,0,2,0,3,2,3,2,0
4,State Colleges,3,State Universities,GDN,Gordon,SSU,Savannah,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,0,2,1,2,1,1,2,2,3,2,0
4,State Colleges,4,State Colleges,DAR,Darton,SGSC,South Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,0,0,0,6,9
3,State Universities,2,Comprehensive Universities,FVS,Fort Valley,VSU,Valdosta,582,576,679,635,613,675,718,750,897,853,685,665,3,9,8,14,1,2,5,11,5,3,5,0
2,Comprehensive Universities,3,State Universities,UWG,University of West Georgia,NGC,North Georgia,550,601,590,596,633,639,702,707,658,775,750,647,17,9,10,8,8,5,9,9,9,11,7,0
1,Research Universities,3,State Universities,GRU,Georgia Regents,UNGA,University of North Georgia,436,407,418,376,360,378,409,384,369,436,388,333,0,0,0,0,0,0,0,0,0,0,0,6
4,State Colleges,2,Comprehensive Universities,MID,Middle Georgia,UWG,University of West Georgia,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,10,5,9,5,9,19,14,18,14,9,1,0
1,Research Universities,4,State Colleges,GSU,Georgia,DAR,Darton,409,451,427,403,456,524,640,626,671,612,536,604,7,1,5,4,4,8,9,8,7,7,9,4
4,State Colleges,3,State Universities,AMC,Atlanta Metropolitan,GSW,Georgia Southwestern,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,2,0,2,0,1,3,8,2,4,3,4
3,State Universities,2,Comprehensive Universities,CSC,Clayton,UWG,University of West Georgia,582,576,679,635,613,675,718,750,897,853,685,665,32,17,21,27,21,29,25,16,18,17,12,20
1,Research Universities,4,State Colleges,GRU,Georgia Regents,CCG,College of Coastal Georgia,409,451,427,403,456,524,640,626,671,612,536,604,0,0,1,0,0,0,0,0,0,0,0,1
3,State Universities,4,State Colleges,NGC,North Georgia,EGC,East Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,1,0,0,1,0,0,0,1,1,0,0,0
3,State Universities,4,State Colleges,UNGA,University of North Georgia,CCG,College of Coastal Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,1,1,0,0,0,1,2,1,1,0,1
4,State Colleges,4,State Colleges,DAR,Darton,MGSC,Middle Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,0,0,0,12,23
4,State Colleges,4,State Colleges,GHC,Georgia Highlands,SGC,South Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,1,0,1,1,0,0,4,2,0,0,0
4,State Colleges,1,Research Universities,GPC,Georgia Perimeter,GSU,Georgia,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,772,682,847,1018,1027,1032,1094,1149,1184,1141,1086,1074
4,State Colleges,3,State Universities,GPC,Georgia Perimeter,SSU,Savannah,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,4,3,6,2,1,9,6,11,5,9,4,10
4,State Colleges,4,State Colleges,MGSC,Middle Georgia,DAR,Darton,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,6,6,7,17,15,9,23,24,20,23,21,25
3,State Universities,1,Research Universities,CSC,Clayton,GIT,Georgia Institute of Technology,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,9,12,10,7,11,6,12,7,9,7,15,13
2,Comprehensive Universities,4,State Colleges,VSU,Valdosta,WAY,Waycross,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,5,7,6,7,11,5,12,18,4,5,1,0
3,State Universities,4,State Colleges,ALS,Albany,BAN,Bainbridge,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,3,4,4,4,3,3,4,4,10,4,1,7
1,Research Universities,2,Comprehensive Universities,UGA,University of Georgia,UWG,University of West Georgia,457,438,425,401,353,377,397,398,369,403,352,335,15,14,16,20,10,9,16,12,10,21,16,10
4,State Colleges,3,State Universities,EGC,East Georgia,FVS,Fort Valley,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,1,0,2,0,1,1,0,2,2,4,1
4,State Colleges,3,State Universities,MAC,Macon,CSU,Columbus,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,7,3,14,6,2,9,4,5,6,17,4,0
1,Research Universities,4,State Colleges,AUG,Augusta,WAY,Waycross,409,451,427,403,456,524,640,626,671,612,536,604,0,0,0,1,0,0,2,0,0,1,0,0
5,Out-of-System,4,State Colleges,OUT,Non-USG Institutions,GGC,Georgia Gwinnett,4945,5397,5258,5420,6058,6228,7642,7955,8421,7660,6700,7022,0,0,0,34,287,194,409,607,727,820,615,809
4,State Colleges,3,State Universities,CCG,College of Coastal Georgia,AAS,Armstrong Atlantic,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,97,101,89,109,85,93,78,30,32,26,23,34
4,State Colleges,3,State Universities,GDN,Gordon,AAS,Armstrong Atlantic,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,6,18,13,13,13,5,5,13,19,13,5,12
4,State Colleges,4,State Colleges,MID,Middle Georgia,EGC,East Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,7,15,13,10,25,27,29,31,13,0,6,0
5,Out-of-System,4,State Colleges,OUT,Non-USG Institutions,AMC,Atlanta Metropolitan,4945,5397,5258,5420,6058,6228,7642,7955,8421,7660,6700,7022,222,235,209,230,290,325,467,535,487,537,544,463
1,Research Universities,4,State Colleges,UGA,University of Georgia,GPC,Georgia Perimeter,409,451,427,403,456,524,640,626,671,612,536,604,45,55,36,26,34,38,47,47,51,40,47,46
4,State Colleges,3,State Universities,SGSC,South Georgia,CSC,Clayton,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,2,3,2,4,2,3,3,2,0,5,3,3
4,State Colleges,3,State Universities,BAN,Bainbridge,AAS,Armstrong Atlantic,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,3,2,0,2,1,2,4,1,0,1,3,3
4,State Colleges,4,State Colleges,ABC,Abrah. Baldwin Agric.,MID,Middle Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,10,4,7,7,8,13,8,7,7,7,2,0
4,State Colleges,2,Comprehensive Universities,MID,Middle Georgia,GSC,Georgia Southern,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,70,104,95,73,75,110,72,51,64,60,10,0
1,Research Universities,3,State Universities,AUG,Augusta,ALS,Albany,436,407,418,376,360,378,409,384,369,436,388,333,2,1,2,0,2,1,1,2,0,0,1,0
3,State Universities,4,State Colleges,CSU,Columbus,ABC,Abrah. Baldwin Agric.,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,1,0,4,0,2,3,0,1,3,3,0
3,State Universities,3,State Universities,UNGA,University of North Georgia,CSU,Columbus,691,801,890,788,844,859,880,964,938,1023,728,557,3,7,9,5,6,3,0,6,3,11,7,14
4,State Colleges,3,State Universities,SGC,South Georgia,SSU,Savannah,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,1,1,2,1,1,0,0,2,1,2,2,0
3,State Universities,4,State Colleges,SSU,Savannah,DAR,Darton,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,4,4,2,2,4,1,3,5,3,3,2,1
4,State Colleges,4,State Colleges,SGC,South Georgia,AMC,Atlanta Metropolitan,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,1,0,0,3,1,2,1,3,6,2,0
3,State Universities,4,State Colleges,GSW,Georgia Southwestern,MAC,Macon,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,11,10,13,22,17,9,14,20,13,17,6,0
3,State Universities,3,State Universities,ALS,Albany,FVS,Fort Valley,691,801,890,788,844,859,880,964,938,1023,728,557,5,4,1,1,3,5,11,2,3,6,5,8
4,State Colleges,4,State Colleges,SGC,South Georgia,CCG,College of Coastal Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,4,6,1,5,7,5,6,8,7,9,1,0
4,State Colleges,4,State Colleges,GPC,Georgia Perimeter,WAY,Waycross,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,1,0,1,0,0,2,6,1,0,0,0
4,State Colleges,3,State Universities,WAY,Waycross,SPS,Southern Polytechnic,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,1,0,2,2,0,3,0,1,0,1,0
3,State Universities,1,Research Universities,CSC,Clayton,UGA,University of Georgia,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,14,10,18,6,16,9,19,12,16,11,12,8
4,State Colleges,4,State Colleges,GPC,Georgia Perimeter,GGC,Georgia Gwinnett,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,44,67,227,232,303,309,346,251,252
3,State Universities,4,State Colleges,CSC,Clayton,MID,Middle Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,3,0,1,0,2,2,3,7,3,3,2,0
3,State Universities,3,State Universities,GAN,Gainesville,CSU,Columbus,691,801,890,788,844,859,880,964,938,1023,728,557,1,5,4,7,8,11,10,6,3,8,4,0
2,Comprehensive Universities,4,State Colleges,VSU,Valdosta,CCG,College of Coastal Georgia,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,14,7,15,11,13,24,18,25,24,21,25,16
4,State Colleges,4,State Colleges,MGSC,Middle Georgia,WAY,Waycross,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,1,0,1,0,0,5,10,0,1,0,0
3,State Universities,4,State Colleges,AAS,Armstrong Atlantic,ABC,Abrah. Baldwin Agric.,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,3,1,2,5,2,0,1,1,2,4,2,1
2,Comprehensive Universities,3,State Universities,VSU,Valdosta,AAS,Armstrong Atlantic,550,601,590,596,633,639,702,707,658,775,750,647,24,32,30,27,22,23,33,30,21,16,25,13
4,State Colleges,3,State Universities,DAL,Dalton,ALS,Albany,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,0,0,2,0,0,0,0,0,0,0,1
3,State Universities,1,Research Universities,CSC,Clayton,GRU,Georgia Regents,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,5,3,2,4,3,4,1,2,7,4,4,7
1,Research Universities,4,State Colleges,UGA,University of Georgia,CCG,College of Coastal Georgia,409,451,427,403,456,524,640,626,671,612,536,604,3,2,5,3,3,2,2,4,2,7,3,3
3,State Universities,4,State Colleges,FVS,Fort Valley,MGSC,Middle Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,0,0,0,0,0,0,0,0,14,14
4,State Colleges,1,Research Universities,GHC,Georgia Highlands,GIT,Georgia Institute of Technology,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,1,2,2,2,4,1,5,7,2,4,2,2
4,State Colleges,2,Comprehensive Universities,ABC,Abrah. Baldwin Agric.,KEN,Kennesaw,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,3,8,10,11,12,17,13,19,17,20,9,10
3,State Universities,2,Comprehensive Universities,SPS,Southern Polytechnic,GSC,Georgia Southern,582,576,679,635,613,675,718,750,897,853,685,665,0,7,5,7,4,5,7,5,6,2,5,5
4,State Colleges,2,Comprehensive Universities,MGSC,Middle Georgia,GSC,Georgia Southern,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,70,104,95,73,75,110,72,51,64,60,42,57
4,State Colleges,4,State Colleges,SGSC,South Georgia,EGC,East Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,3,6,2,1,5,11,5,11,2,0,19,12
1,Research Universities,4,State Colleges,GIT,Georgia Institute of Technology,DAL,Dalton,409,451,427,403,456,524,640,626,671,612,536,604,1,1,3,2,0,1,1,2,2,2,1,2
4,State Colleges,4,State Colleges,GGC,Georgia Gwinnett,CCG,College of Coastal Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,0,0,0,2,2
4,State Colleges,3,State Universities,MAC,Macon,NGC,North Georgia,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,4,2,3,3,3,2,3,4,7,4,0,0
3,State Universities,4,State Colleges,CSC,Clayton,DAL,Dalton,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,1,1,2,1,1,3,1,0,1,3,0,0
4,State Colleges,3,State Universities,GGC,Georgia Gwinnett,FVS,Fort Valley,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,0,0,0,0,0,0,0,0,0,0,1
4,State Colleges,4,State Colleges,EGC,East Georgia,GDN,Gordon,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,4,3,1,1,2,2,2,3,3,1,3,2
1,Research Universities,3,State Universities,AUG,Augusta,GCM,Georgia,436,407,418,376,360,378,409,384,369,436,388,333,11,1,6,3,5,3,5,2,4,7,3,0
2,Comprehensive Universities,3,State Universities,GSC,Georgia Southern,ALS,Albany,550,601,590,596,633,639,702,707,658,775,750,647,2,2,5,5,2,2,0,1,3,5,2,1
4,State Colleges,1,Research Universities,GDN,Gordon,UGA,University of Georgia,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,39,17,37,45,31,56,64,33,28,15,30,24
3,State Universities,3,State Universities,SPS,Southern Polytechnic,GCM,Georgia,691,801,890,788,844,859,880,964,938,1023,728,557,1,2,3,3,2,0,2,2,2,0,0,1
2,Comprehensive Universities,4,State Colleges,GSC,Georgia Southern,MAC,Macon,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,43,42,35,38,44,37,35,28,25,34,11,0
4,State Colleges,4,State Colleges,ABC,Abrah. Baldwin Agric.,DAR,Darton,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,41,36,45,52,66,74,102,112,96,90,74,56
4,State Colleges,3,State Universities,GDN,Gordon,ALS,Albany,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,2,4,5,6,5,1,2,3,2,5,1,1
1,Research Universities,1,Research Universities,AUG,Augusta,GRU,Georgia Regents,535,591,544,522,566,504,573,509,533,509,457,447,41,69,72,44,57,54,32,31,28,37,0,0
4,State Colleges,4,State Colleges,AMC,Atlanta Metropolitan,MGSC,Middle Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,0,0,0,1,4
2,Comprehensive Universities,3,State Universities,KEN,Kennesaw,GSW,Georgia Southwestern,550,601,590,596,633,639,702,707,658,775,750,647,0,4,3,6,2,4,5,1,4,9,7,4
4,State Colleges,3,State Universities,SGSC,South Georgia,NGC,North Georgia,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,1,2,0,0,1,2,2,2,1,1,0,0
4,State Colleges,3,State Universities,BAN,Bainbridge,ALS,Albany,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,13,7,12,25,33,31,52,59,9,17,21,22
1,Research Universities,4,State Colleges,GIT,Georgia Institute of Technology,SGC,South Georgia,409,451,427,403,456,524,640,626,671,612,536,604,0,0,0,1,1,0,0,0,0,0,0,0
3,State Universities,3,State Universities,AAS,Armstrong Atlantic,GSW,Georgia Southwestern,691,801,890,788,844,859,880,964,938,1023,728,557,1,1,2,1,2,3,3,6,1,2,2,2
1,Research Universities,1,Research Universities,GIT,Georgia Institute of Technology,UGA,University of Georgia,535,591,544,522,566,504,573,509,533,509,457,447,13,11,4,8,20,13,7,8,2,4,6,4
3,State Universities,2,Comprehensive Universities,FVS,Fort Valley,UWG,University of West Georgia,582,576,679,635,613,675,718,750,897,853,685,665,6,2,11,8,3,7,6,5,10,12,6,4
1,Research Universities,3,State Universities,GSU,Georgia,SSU,Savannah,436,407,418,376,360,378,409,384,369,436,388,333,4,2,2,3,0,1,3,2,5,3,3,6
3,State Universities,1,Research Universities,FVS,Fort Valley,GRU,Georgia Regents,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,1,1,3,3,1,0,0,1,0,0,2,1
3,State Universities,3,State Universities,FVS,Fort Valley,AAS,Armstrong Atlantic,691,801,890,788,844,859,880,964,938,1023,728,557,1,2,2,1,0,2,4,1,5,2,1,2
1,Research Universities,3,State Universities,GIT,Georgia Institute of Technology,CSU,Columbus,436,407,418,376,360,378,409,384,369,436,388,333,4,4,5,6,7,4,4,1,0,5,1,1
3,State Universities,4,State Colleges,GCM,Georgia,MID,Middle Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,11,9,4,4,10,5,9,6,4,5,2,0
4,State Colleges,3,State Universities,MGSC,Middle Georgia,FVS,Fort Valley,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,5,5,4,6,3,8,12,9,20,13,7,13
4,State Colleges,3,State Universities,MID,Middle Georgia,GAN,Gainesville,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,7,4,8,11,11,16,16,18,9,11,1,0
1,Research Universities,1,Research Universities,GSU,Georgia,UGA,University of Georgia,535,591,544,522,566,504,573,509,533,509,457,447,89,121,106,118,118,107,157,128,145,134,141,162
4,State Colleges,3,State Universities,GHC,Georgia Highlands,SPS,Southern Polytechnic,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,19,16,25,40,46,60,62,66,57,84,66,63
4,State Colleges,2,Comprehensive Universities,MAC,Macon,UWG,University of West Georgia,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,2,4,3,4,2,3,3,2,2,4,2,0
1,Research Universities,3,State Universities,UGA,University of Georgia,AAS,Armstrong Atlantic,436,407,418,376,360,378,409,384,369,436,388,333,11,15,12,14,8,11,9,6,8,12,3,9
1,Research Universities,3,State Universities,GRU,Georgia Regents,CSU,Columbus,436,407,418,376,360,378,409,384,369,436,388,333,0,0,0,0,0,0,0,0,0,1,0,1
2,Comprehensive Universities,3,State Universities,GSC,Georgia Southern,GAN,Gainesville,550,601,590,596,633,639,702,707,658,775,750,647,57,34,41,55,46,41,47,49,53,60,17,0
4,State Colleges,1,Research Universities,AMC,Atlanta Metropolitan,GIT,Georgia Institute of Technology,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,4,1,1,1,0,3,3,4,7,5,1,5
3,State Universities,4,State Colleges,CSC,Clayton,GDN,Gordon,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,40,38,40,35,45,30,48,33,19,28,17,17
3,State Universities,2,Comprehensive Universities,GAN,Gainesville,UWG,University of West Georgia,582,576,679,635,613,675,718,750,897,853,685,665,5,14,14,6,11,15,18,22,15,13,4,0
4,State Colleges,4,State Colleges,DAR,Darton,ABC,Abrah. Baldwin Agric.,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,30,35,39,51,40,31,27,24,42,27,27,21
3,State Universities,3,State Universities,AAS,Armstrong Atlantic,CSU,Columbus,691,801,890,788,844,859,880,964,938,1023,728,557,3,6,10,6,6,5,8,7,6,8,4,8
4,State Colleges,1,Research Universities,GPC,Georgia Perimeter,GIT,Georgia Institute of Technology,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,97,118,117,105,94,123,116,128,154,114,110,104
4,State Colleges,3,State Universities,DAR,Darton,ALS,Albany,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,116,101,99,122,132,125,149,130,78,106,97,81
4,State Colleges,1,Research Universities,DAR,Darton,GRU,Georgia Regents,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,4,4,1,2,4,2,1,6,2,1,5,6
4,State Colleges,4,State Colleges,GPC,Georgia Perimeter,ABC,Abrah. Baldwin Agric.,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,5,7,4,7,5,13,5,10,6,7,9,6
1,Research Universities,1,Research Universities,GRU,Georgia Regents,AUG,Augusta,535,591,544,522,566,504,573,509,533,509,457,447,0,0,0,0,1,0,0,0,0,0,0,0
3,State Universities,4,State Colleges,CSC,Clayton,SGC,South Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,0,0,0,0,0,1,1,1,0,0
4,State Colleges,4,State Colleges,EGC,East Georgia,WAY,Waycross,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,2,2,1,2,2,0,0,0,0,0,0
1,Research Universities,3,State Universities,UGA,University of Georgia,GSW,Georgia Southwestern,436,407,418,376,360,378,409,384,369,436,388,333,8,5,6,13,4,11,13,8,8,14,7,5
3,State Universities,3,State Universities,CSC,Clayton,SPS,Southern Polytechnic,691,801,890,788,844,859,880,964,938,1023,728,557,8,9,7,9,7,11,9,10,11,5,12,12
4,State Colleges,2,Comprehensive Universities,MAC,Macon,GSC,Georgia Southern,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,15,23,41,23,23,30,34,30,24,25,4,0
1,Research Universities,4,State Colleges,GSU,Georgia,EGC,East Georgia,409,451,427,403,456,524,640,626,671,612,536,604,2,0,0,0,1,1,3,1,1,0,6,0
3,State Universities,3,State Universities,GCM,Georgia,ALS,Albany,691,801,890,788,844,859,880,964,938,1023,728,557,0,0,0,0,2,1,0,0,0,0,1,0
